estacion_id,fecha,lluvia_total,temp_media,pet,spei_3,spei_6,spei_12
CMEZA,2002-07-01,124.7000,14.7129,43.4205,0.7039,0.2830,0.7901
CMEZA,2002-08-01,142.7000,18.0677,65.9766,0.3374,0.6181,0.9778
CMEZA,2002-09-01,142.8000,17.7367,55.8433,0.2803,0.4310,0.9566
CMEZA,2002-10-01,261.7000,21.8484,88.3353,0.7211,0.9977,1.4243
CMEZA,2002-11-01,170.3000,22.8233,87.9262,0.7470,0.7395,1.2331
CMEZA,2002-12-01,154.2000,24.7613,107.4204,0.5600,0.5479,1.2636
CMEZA,2003-01-01,84.0000,25.5516,118.1272,-0.5283,0.1061,0.2599
CMEZA,2003-02-01,242.6000,24.6964,87.8631,-0.1218,0.4069,0.6962
CMEZA,2003-03-01,123.7000,23.4742,108.5910,-0.2956,0.1302,0.3798
CMEZA,2003-04-01,132.3000,20.7900,86.1686,0.1337,-0.3801,0.4502
CMEZA,2003-05-01,7.7000,17.2065,61.4561,-1.0716,-0.9587,-0.1130
CMEZA,2003-06-01,102.4000,18.8367,74.0135,-0.9850,-1.0397,-0.3125
CMEZA,2003-07-01,37.8000,15.8226,51.4161,-1.3890,-0.9494,-0.5908
CMEZA,2003-08-01,64.8000,14.3581,38.6711,-0.8566,-1.5317,-0.7434
CMEZA,2003-09-01,53.2000,19.2900,67.8770,-1.1357,-1.6722,-1.0592
CMEZA,2003-10-01,185.5000,22.4097,93.7004,-0.4804,-1.4576,-1.3226
CMEZA,2003-11-01,144.1000,22.4433,84.5607,-0.2903,-0.9469,-1.3981
CMEZA,2003-12-01,473.1000,23.2129,92.4484,1.5542,0.4816,-0.3635
CMEZA,2004-01-01,87.7000,25.3355,115.8176,1.0560,0.4268,-0.3461
CMEZA,2004-02-01,81.5000,23.5966,81.8569,0.7903,0.3259,-0.8083
CMEZA,2004-03-01,22.4000,24.2774,117.4246,-2.0357,0.0133,-1.1542
CMEZA,2004-04-01,177.8000,22.7000,105.7008,-1.2792,-0.0649,-1.0712
CMEZA,2004-05-01,108.8000,14.6710,42.4262,-0.8406,-0.0377,-0.6987
CMEZA,2004-06-01,81.9000,16.3833,53.5109,-0.1246,-1.5552,-0.6987
CMEZA,2004-07-01,95.0000,14.4806,41.8438,-0.2279,-1.1818,-0.4991
CMEZA,2004-08-01,20.0000,15.6065,46.9411,-0.7713,-1.3022,-0.6573
CMEZA,2004-09-01,83.9000,19.1767,66.9536,-0.8424,-0.8058,-0.5626
CMEZA,2004-10-01,186.1000,20.6258,77.2685,-0.5060,-0.6486,-0.5121
CMEZA,2004-11-01,197.0000,21.6550,77.8164,0.2803,-0.4273,-0.3378
CMEZA,2004-12-01,92.7000,23.9774,99.6809,0.1596,-0.5750,-1.5487
CMEZA,2005-01-01,101.6000,25.5532,118.1446,-0.5246,-0.8730,-1.5096
CMEZA,2005-02-01,7.4000,25.6304,95.7809,-1.9406,-1.1441,-1.8127
CMEZA,2005-03-01,54.0000,24.7806,123.1602,-2.4800,-1.5384,-1.7223
CMEZA,2005-04-01,269.1000,20.6033,84.3809,-0.9437,-1.1899,-1.3413
CMEZA,2005-05-01,187.8000,19.1516,78.8291,0.1774,-1.2360,-1.2023
CMEZA,2005-06-01,228.8000,18.7933,73.6183,1.2134,-0.5305,-0.8029
CMEZA,2005-07-01,16.9000,14.8194,44.1542,0.2400,-0.5755,-1.0537
CMEZA,2005-08-01,25.7000,17.7323,63.1639,-0.5551,-0.3637,-1.0872
CMEZA,2005-09-01,123.3000,15.3800,40.0911,-0.9997,0.2433,-0.8790
CMEZA,2005-10-01,139.5000,20.8613,79.3346,-0.4650,-0.2499,-1.0313
CMEZA,2005-11-01,116.5000,23.8733,97.6168,-0.1495,-0.6234,-1.3553
CMEZA,2005-12-01,87.9000,24.4774,104.5795,-0.7236,-1.3810,-1.3874
CMEZA,2006-01-01,143.7000,25.9323,122.2582,-0.9664,-1.1597,-1.2625
CMEZA,2006-02-01,54.5000,24.7964,88.6923,-1.3219,-1.1451,-1.0879
CMEZA,2006-03-01,147.7000,24.0323,114.6866,-0.9882,-1.3728,-0.7692
CMEZA,2006-04-01,94.2000,20.3967,82.4265,-1.0512,-1.5981,-1.3168
CMEZA,2006-05-01,51.6000,15.4677,47.9760,-0.8097,-1.6704,-1.6713
CMEZA,2006-06-01,77.6000,18.2000,68.3282,-0.9598,-1.5478,-2.1934
CMEZA,2006-07-01,27.7000,19.2677,81.2771,-1.4011,-1.9070,-2.2919
CMEZA,2006-08-01,138.8000,17.0113,57.3543,-0.8803,-1.3594,-1.8576
CMEZA,2006-09-01,126.0000,18.3350,60.3204,-0.5370,-1.2108,-1.9200
CMEZA,2006-10-01,220.0000,23.4645,104.2739,0.3688,-0.7535,-1.7243
CMEZA,2006-11-01,194.0000,23.1983,91.3209,0.4720,-0.3381,-1.4388
CMEZA,2006-12-01,279.0000,26.5790,126.6491,0.8740,0.2315,-0.8947
CMEZA,2007-01-01,265.7000,26.2468,125.7327,0.9815,0.9528,-0.5352
CMEZA,2007-02-01,138.6000,25.4143,93.9144,0.7209,0.8197,-0.3048
CMEZA,2007-03-01,101.7000,25.6952,133.9846,-0.2035,0.4563,-0.4950
CMEZA,2007-04-01,200.3000,22.7467,106.2066,-0.4616,0.3742,-0.2559
CMEZA,2007-05-01,243.0000,15.2677,46.5463,0.3463,0.7252,0.2780
CMEZA,2007-06-01,12.2000,16.4033,53.6629,0.3009,-0.0145,0.1409
CMEZA,2007-07-01,139.0000,12.9290,32.1525,0.3639,-0.1468,0.5671
CMEZA,2007-08-01,55.9000,15.4323,45.7322,-0.6438,-0.2866,0.3804
CMEZA,2007-09-01,48.0000,21.4267,86.6506,-0.6270,-0.3126,0.0994
CMEZA,2007-10-01,345.0000,22.5387,94.9593,0.1623,0.3050,0.4595
CMEZA,2007-11-01,357.9000,21.6433,77.7190,1.3909,0.6212,0.9130
CMEZA,2007-12-01,370.0000,25.2548,112.4633,2.4998,1.6761,1.1710
CMEZA,2008-01-01,112.0000,25.1806,114.1790,1.5684,1.3037,0.8205
CMEZA,2008-02-01,56.0000,24.7586,91.5347,0.1534,1.1436,0.6163
CMEZA,2008-03-01,46.5000,24.1323,115.7990,-1.9012,1.0348,0.5204
CMEZA,2008-04-01,339.6000,20.3100,81.6147,-0.1992,1.0631,0.9371
CMEZA,2008-05-01,52.0000,16.4065,55.0177,-0.0242,0.0015,0.4272
CMEZA,2008-06-01,109.6000,14.1167,37.8545,0.6734,-0.7641,0.7203
CMEZA,2008-07-01,27.6000,18.5710,74.6079,-0.9788,-0.9587,0.3194
CMEZA,2008-08-01,88.4000,17.5129,61.3625,-0.7888,-0.6882,0.3643
CMEZA,2008-09-01,98.0000,16.9233,50.0707,-0.9387,-0.2018,0.5910
CMEZA,2008-10-01,370.7000,21.0710,81.2005,0.8458,-0.0753,0.6924
CMEZA,2008-11-01,166.6000,23.6600,95.6012,1.0402,0.2156,0.1407
CMEZA,2008-12-01,37.9000,25.5419,115.4575,0.4665,-0.3805,-0.8287
CMEZA,2009-01-01,260.3000,24.0419,102.5344,-0.2098,0.4281,-0.3512
CMEZA,2009-02-01,126.7000,24.8893,89.4663,-0.3987,0.4667,-0.1432
CMEZA,2009-03-01,37.8000,25.0484,126.2755,-0.4614,-0.0622,-0.1975
CMEZA,2009-04-01,62.6000,22.5700,104.2990,-1.7899,-1.4855,-1.0986
CMEZA,2009-05-01,165.7000,18.3323,71.2108,-1.3657,-1.3768,-0.7938
CMEZA,2009-06-01,113.9000,13.1833,32.2897,-0.3030,-0.6734,-0.7636
CMEZA,2009-07-01,220.9000,12.4290,29.3359,0.8602,-0.5308,-0.0671
CMEZA,2009-08-01,135.3000,17.3065,59.6941,0.7748,-0.3715,0.0675
CMEZA,2009-09-01,215.0000,17.4267,53.6007,1.1271,0.6057,0.3739
CMEZA,2009-10-01,146.3000,21.4677,84.7991,0.5410,0.9827,-0.2537
CMEZA,2009-11-01,394.6000,24.8333,106.9854,1.4680,1.6531,0.3436
CMEZA,2009-12-01,169.9000,25.0000,109.8430,1.0434,1.5804,0.7020
CMEZA,2010-01-01,130.6000,25.4774,117.3315,0.8299,0.9585,0.3253
CMEZA,2010-02-01,126.6000,25.9821,98.8645,-0.4931,0.7850,0.2999
CMEZA,2010-03-01,255.4000,24.4290,119.1362,-0.0688,0.6927,0.8806
CMEZA,2010-04-01,208.5000,20.5133,83.5266,0.4955,0.9242,1.2875
CMEZA,2010-05-01,244.3000,16.1452,53.0024,1.2288,0.5708,1.5157
CMEZA,2010-06-01,77.5000,16.4733,54.1967,0.7327,0.4325,1.3790
CMEZA,2010-07-01,196.3000,14.7258,43.5090,0.8590,0.9475,1.2869
CMEZA,2010-08-01,11.8000,16.0742,50.2765,-0.2850,0.7064,1.0104
CMEZA,2010-09-01,259.7000,18.4367,61.1008,0.6090,0.9335,1.1015
CMEZA,2010-10-01,163.9000,19.5355,68.1044,0.3347,0.8278,1.1847
CMEZA,2010-11-01,93.1000,21.8700,79.6241,0.5853,0.1585,0.4966
CMEZA,2010-12-01,475.9000,23.7065,97.0819,1.3766,1.4552,1.2917
CMEZA,2011-01-01,63.4000,26.4387,127.8803,0.6785,0.6827,1.1043
CMEZA,2011-02-01,141.4000,25.2821,92.7832,0.8390,0.9994,1.1551
CMEZA,2011-03-01,66.4000,25.2839,129.0522,-1.6789,0.0176,0.6596
CMEZA,2011-04-01,142.8000,22.3633,102.0925,-0.9469,-0.2026,0.4408
CMEZA,2011-05-01,32.0000,18.5516,73.2072,-1.5638,-0.4263,-0.1942
CMEZA,2011-06-01,194.4000,15.5633,47.4905,-0.2362,-1.4408,0.1494
CMEZA,2011-07-01,284.6000,15.6097,49.8223,0.7369,-0.1515,0.3698
CMEZA,2011-08-01,62.5000,17.4806,61.1001,0.9290,-0.3433,0.4748
CMEZA,2011-09-01,68.0000,20.1600,75.2066,0.2000,-0.1185,-0.0824
CMEZA,2011-10-01,271.8000,22.7032,96.5783,-0.1109,0.4062,0.1371
CMEZA,2011-11-01,63.3000,24.0400,99.2083,-0.3158,0.4263,0.0014
CMEZA,2011-12-01,70.7000,26.0839,121.2321,-0.5650,-0.3523,-1.2886
CMEZA,2012-01-01,121.4000,25.9484,122.4350,-1.7475,-1.3760,-1.0838
CMEZA,2012-02-01,106.4000,27.0000,111.9627,-1.5196,-1.4081,-1.2584
CMEZA,2012-03-01,67.3000,23.8290,112.4448,-1.4804,-1.5849,-1.2015
CMEZA,2012-04-01,199.1000,20.2067,80.6527,-0.6909,-1.8565,-0.9542
CMEZA,2012-05-01,52.5000,18.4065,71.8825,-0.7755,-1.7766,-0.8862
CMEZA,2012-06-01,129.4000,15.8467,49.5245,-0.0599,-1.1703,-1.0970
CMEZA,2012-07-01,116.5000,14.1452,39.6249,-0.2864,-0.8270,-1.6186
CMEZA,2012-08-01,15.6000,19.2032,76.0187,-0.5207,-1.0674,-1.8334
CMEZA,2012-09-01,69.2000,20.5633,78.7506,-1.0754,-0.9107,-1.8417
CMEZA,2012-10-01,233.5000,22.4645,94.2342,-0.6815,-0.8203,-1.9699
CMEZA,2012-11-01,61.4000,24.1000,99.7848,-0.5500,-0.9027,-1.9788
CMEZA,2012-12-01,311.9000,24.6710,106.5118,0.5777,-0.3711,-1.1116
CMEZA,2013-01-01,110.6000,24.1806,103.9148,-0.0879,-0.6646,-1.0870
CMEZA,2013-02-01,125.2000,23.9464,81.7850,0.3326,-0.2336,-0.9326
CMEZA,2013-03-01,337.8000,21.5806,89.3077,0.5414,0.7604,-0.0663
CMEZA,2013-04-01,218.9000,20.3500,81.9888,1.1282,0.7518,-0.0148
CMEZA,2013-05-01,112.9000,17.2161,61.5365,1.1621,1.0758,0.1794
CMEZA,2013-06-01,120.7000,16.0233,50.8174,0.3458,0.5825,0.1522
CMEZA,2013-07-01,17.8000,14.9452,45.0304,-0.5342,0.4552,-0.1361
CMEZA,2013-08-01,145.0000,13.5774,33.9587,-0.1962,0.7075,0.3336
CMEZA,2013-09-01,128.2000,17.7833,56.1854,-0.1846,0.0350,0.5481
CMEZA,2013-10-01,168.0000,21.5871,85.8991,0.3801,-0.1837,0.3983
CMEZA,2013-11-01,156.1000,23.8300,97.2055,0.1185,-0.1533,0.6516
CMEZA,2013-12-01,73.1000,24.8290,108.1048,-0.4645,-0.5850,0.0112
CMEZA,2014-01-01,137.6000,25.4419,116.9519,-0.8338,-0.3855,0.0498
CMEZA,2014-02-01,93.5000,25.7857,97.1358,-1.2428,-0.8707,-0.0809
CMEZA,2014-03-01,237.8000,22.7903,101.3787,-0.1976,-0.5951,-0.4010
CMEZA,2014-04-01,349.7000,20.5367,83.7476,0.9979,0.1499,-0.0335
CMEZA,2014-05-01,169.7000,17.2032,61.4293,1.4685,0.3405,0.1234
CMEZA,2014-06-01,317.3000,15.9767,50.4740,1.9745,1.4329,0.6448
CMEZA,2014-07-01,194.3000,15.8710,51.7824,1.4966,1.8434,1.0700
CMEZA,2014-08-01,28.8000,18.5387,70.0435,0.8621,1.7184,0.6895
CMEZA,2014-09-01,316.0000,20.2267,75.7860,0.7415,2.0599,1.1089
CMEZA,2014-10-01,81.9000,24.3387,113.5278,-0.1220,1.0498,0.8275
CMEZA,2014-11-01,188.1000,23.2067,91.3972,0.5731,1.0085,0.9221
CMEZA,2014-12-01,454.1000,23.8935,98.8722,1.0916,1.3200,1.8435
CMEZA,2015-01-01,178.9000,24.8419,110.6407,1.5070,1.0590,1.9498
CMEZA,2015-02-01,110.7000,25.5214,94.8373,1.1731,1.2603,1.9931
CMEZA,2015-03-01,124.6000,24.3194,117.8966,-0.5530,0.4109,1.7018
CMEZA,2015-04-01,123.0000,21.2600,90.7647,-0.7701,0.6503,1.1526
CMEZA,2015-05-01,255.9000,18.6419,74.0383,0.1584,0.9611,1.3291
CMEZA,2015-06-01,131.9000,17.7100,64.1281,0.4613,-0.1292,0.8432
CMEZA,2015-07-01,217.9000,15.8129,51.3431,1.0738,0.2573,0.9034
CMEZA,2015-08-01,58.7000,20.9323,92.8867,0.0518,0.0624,0.9209
CMEZA,2015-09-01,99.7000,20.6067,79.1368,-0.2004,0.1168,0.3566
CMEZA,2015-10-01,178.1000,22.2935,92.5756,-0.6658,0.3230,0.6622
CMEZA,2015-11-01,401.0000,22.4467,84.5899,1.1010,0.8254,1.2077
CMEZA,2015-12-01,284.5000,23.8806,98.7482,1.7724,1.2463,0.7900
CMEZA,2016-01-01,92.5000,26.9161,133.3123,1.2658,0.4945,0.5101
CMEZA,2016-02-01,140.5000,26.1172,103.6373,-0.0447,0.7584,0.5647
CMEZA,2016-03-01,142.2000,22.7645,101.1121,-0.8803,0.8333,0.6533
CMEZA,2016-04-01,172.0000,23.3533,112.9076,-0.2882,0.7367,0.7220
CMEZA,2016-05-01,112.0000,16.0935,52.6093,-0.1641,-0.2558,0.4045
CMEZA,2016-06-01,30.1000,13.3633,33.3238,-0.4112,-1.0578,0.2149
CMEZA,2016-07-01,108.7000,15.9452,52.3468,-0.4269,-0.6367,-0.0884
CMEZA,2016-08-01,105.4000,17.5677,61.8101,-0.5184,-0.6083,0.1268
CMEZA,2016-09-01,28.7000,18.1867,59.1922,-0.6806,-0.9156,-0.0138
CMEZA,2016-10-01,248.8000,20.9871,80.4512,-0.0465,-0.4505,0.2131
CMEZA,2016-11-01,152.7000,22.3000,83.3107,0.0887,-0.4091,-0.4833
CMEZA,2016-12-01,167.1000,24.5774,105.5753,0.5446,-0.1452,-0.8579
CMEZA,2017-01-01,169.5000,25.5226,117.8155,-0.0404,-0.1640,-0.5773
CMEZA,2017-02-01,206.3000,24.9500,89.9744,0.2028,0.1245,-0.3439
CMEZA,2017-03-01,255.2000,23.9000,113.2248,0.5952,0.7765,-0.0572
CMEZA,2017-04-01,567.0000,20.1133,79.7894,2.3527,1.8821,1.0603
CMEZA,2017-05-01,372.0000,18.5516,73.2072,2.9663,2.6127,1.6281
CMEZA,2017-06-01,110.9000,16.3433,53.2077,2.6897,2.6009,1.7671
CMEZA,2017-07-01,22.1000,17.1000,61.5855,0.6281,2.3160,1.5474
CMEZA,2017-08-01,181.2000,18.6548,71.0676,-0.3370,2.2963,1.7005
CMEZA,2017-09-01,67.8000,22.2267,94.3576,-0.8366,1.7485,1.7095
CMEZA,2017-10-01,448.8000,20.8806,79.5058,1.2302,1.3480,2.1566
CMEZA,2017-11-01,263.1000,21.9267,80.1045,1.5292,0.9392,2.4004
CMEZA,2017-12-01,140.7000,25.6355,116.4429,1.7294,0.8181,2.3211
CMEZA,2018-01-01,196.9000,24.7323,109.5085,0.5226,1.2703,2.3971
CMEZA,2018-02-01,46.6000,25.0214,90.5743,-0.6913,0.7184,2.0511
CMEZA,2018-03-01,67.4000,24.2968,117.6423,-1.1669,0.6308,1.6189
CMEZA,2018-04-01,0.9000,24.3667,124.6245,-2.9138,-1.4001,0.0884
CMEZA,2018-05-01,163.0000,19.7129,84.3040,-1.8081,-1.8948,-0.5390
CMEZA,2018-06-01,,14.5100,40.3516,-1.7313,-2.2164,-0.8354
CMEZA,2018-07-01,17.7000,15.7581,50.9301,-1.0873,-2.8524,-0.8161
CMEZA,2018-08-01,55.4000,14.5452,39.8526,-1.5262,-2.5323,-1.1125
CMEZA,2018-09-01,140.6000,19.3167,68.0953,-0.7699,-1.9093,-0.8024
CMEZA,2018-10-01,306.7000,20.9452,80.0780,0.6173,-0.3440,-1.2532
CMEZA,2018-11-01,270.8000,23.6800,95.7891,1.3191,0.0434,-1.2793
CMEZA,2018-12-01,125.5000,24.8194,108.0069,1.0865,0.2687,-1.3014
CMEZA,2019-01-01,132.1000,26.7613,131.5365,0.0148,0.3980,-1.5917
CMEZA,2019-02-01,314.5000,24.2464,84.1865,0.2973,1.1828,-0.7107
CMEZA,2019-03-01,102.4000,22.5839,99.2568,0.2255,0.9359,-0.5505
CMEZA,2019-04-01,425.0000,21.5267,93.4331,1.6845,1.3072,0.7000
CMEZA,2019-05-01,413.8000,18.6258,73.8895,2.0985,1.8653,1.3423
CMEZA,2019-06-01,35.1000,18.2633,68.8822,1.9620,1.6948,1.3579
CMEZA,2019-07-01,83.9000,14.1032,39.3523,0.7834,1.8412,1.5402
CMEZA,2019-08-01,74.2000,16.1194,50.6054,-0.8979,1.1351,1.5589
CMEZA,2019-09-01,37.4000,20.4800,78.0107,-0.9414,0.9793,1.2930
CMEZA,2019-10-01,107.9000,23.7355,107.0943,-1.2306,-0.2839,0.7374
CMEZA,2019-11-01,254.0000,24.6133,104.7952,-0.4448,-1.0962,0.6716
CMEZA,2019-12-01,179.9000,24.1903,101.7504,0.1958,-0.6108,0.8255
CMEZA,2020-01-01,256.3000,25.4742,117.2969,0.8543,-0.2202,1.1668
CMEZA,2020-02-01,341.1000,24.2724,87.4105,1.3054,0.6698,1.2232
CMEZA,2020-03-01,123.4000,24.8226,123.6452,0.9703,0.8180,1.2151
CMEZA,2020-04-01,132.5000,19.8567,77.4426,0.5883,1.0138,0.5233
CMEZA,2020-05-01,235.0000,16.1129,52.7565,0.2407,1.1312,0.1024
CMEZA,2020-06-01,339.3000,17.2967,60.7027,1.4897,1.8169,0.9171
CMEZA,2020-07-01,118.1000,14.7097,43.3983,1.5684,1.6017,0.9918
CMEZA,2020-08-01,22.4000,17.5806,61.9157,0.6131,0.5605,0.8347
CMEZA,2020-09-01,28.6000,20.6933,79.9127,-1.2300,0.3677,0.8078
CMEZA,2020-10-01,68.8000,23.2677,102.2525,-2.0421,0.0243,0.7210
CMEZA,2020-11-01,56.0000,24.1367,100.1381,-2.0807,-0.9149,0.2142
CMEZA,2020-12-01,160.8000,24.7226,107.0305,-1.2829,-1.9554,0.1481
CMEZA,2021-01-01,314.2000,24.5452,107.5925,0.1351,-1.3301,0.3302
CMEZA,2021-02-01,31.6000,24.0286,82.4386,0.1006,-1.3820,-0.5242
CMEZA,2021-03-01,142.7000,23.4742,108.5910,-0.0019,-0.9974,-0.4231
CMEZA,2021-04-01,123.7000,20.5567,83.9373,-0.9703,-0.6804,-0.4680
CMEZA,2021-05-01,43.1000,16.5613,56.2322,-0.7336,-0.5494,-1.0645
CMEZA,2021-06-01,144.4000,14.5033,40.3085,-0.3236,-0.3406,-1.6405
CMEZA,2021-07-01,46.1000,14.0774,39.1852,-0.5117,-1.1986,-1.8772
CMEZA,2021-08-01,22.4000,18.4871,69.5910,-0.7148,-1.1822,-1.9045
CMEZA,2021-09-01,153.6000,21.0283,82.9521,-0.9233,-1.0193,-1.4826
CMEZA,2021-10-01,326.2000,20.7855,78.6661,0.4086,-0.1446,-0.5936
CMEZA,2021-11-01,133.9000,23.6667,95.6638,0.8095,0.0596,-0.3513
CMEZA,2021-12-01,6.1000,25.9548,119.8426,-0.0968,-0.8387,-0.8521
CMEZA,2022-01-01,83.7000,27.6903,142.3959,-2.1255,-1.1273,-1.7198
CMEZA,2022-02-01,51.6000,26.3250,101.9236,-2.9648,-1.1414,-1.7180
CMEZA,2022-03-01,425.2000,22.8355,101.8463,0.1253,-0.0746,-0.7770
CMEZA,2022-04-01,374.6000,19.8100,77.0202,1.7063,0.1231,-0.0256
CMEZA,2022-05-01,191.6000,15.4161,47.6047,2.4207,0.5280,0.4002
CMEZA,2022-06-01,57.4000,14.1933,38.3341,1.2628,1.0142,0.1725
CMEZA,2022-07-01,38.7000,18.6194,75.0606,-0.3462,1.0938,0.0541
CMEZA,2022-08-01,95.7000,16.2613,51.6472,-0.9464,1.4233,0.3017
CMEZA,2022-09-01,127.4000,16.8233,49.3857,-0.5832,0.5436,0.3214
CMEZA,2022-10-01,337.6000,19.5871,68.5234,0.9645,0.4363,0.3787
CMEZA,2022-11-01,87.5000,21.4333,75.9774,0.8194,-0.0785,0.3076
CMEZA,2022-12-01,19.8000,25.4677,114.6795,-0.0239,-0.5446,0.3579
CMEZA,2023-01-01,136.1000,25.6161,118.8217,-1.5855,-0.3223,0.5573
CMEZA,2023-02-01,49.9000,24.5107,86.3349,-1.9579,-0.6579,0.5932
CMEZA,2023-03-01,175.0000,24.8839,124.3560,-0.9162,-0.7748,-0.1425
CMEZA,2023-04-01,115.8000,19.9533,78.3218,-0.7893,-1.8306,-0.9127
CMEZA,2023-05-01,123.1000,17.8387,66.8336,-0.2474,-1.6165,-1.1908
CMEZA,2023-06-01,68.6000,16.7700,56.4926,-0.4653,-1.1249,-1.2133
CMEZA,2023-07-01,159.1000,16.8839,59.7913,-0.1202,-0.7655,-0.7862
CMEZA,2023-08-01,144.0000,18.7742,72.1290,-0.0368,-0.3116,-0.7015
CMEZA,2023-09-01,340.2000,21.9433,91.5852,1.0894,0.4658,-0.2012
CMEZA,2023-10-01,,21.4161,84.3260,0.2362,-0.0051,-1.2762
CMEZA,2023-11-01,,23.6333,95.3509,-0.6837,-0.6255,-1.6339
CMEZA,2023-12-01,262.4000,25.2323,112.2297,-1.3224,-0.0589,-0.8378
CONC,2000-01-01,58.4000,29.8806,184.6482,,,
CONC,2000-02-01,62.5000,28.0103,126.9482,,,
CONC,2000-03-01,126.8000,26.8258,149.8327,-1.6427,,
CONC,2000-04-01,28.6000,24.4300,119.2579,-1.3332,,
CONC,2000-05-01,98.6000,19.6065,68.4847,-0.6173,,
CONC,2000-06-01,160.6000,20.2467,73.5538,0.0830,-1.1222,
CONC,2000-07-01,11.5000,14.1548,26.3315,0.5083,-0.5816,
CONC,2000-08-01,57.0000,20.3161,72.9789,0.2545,-0.3574,
CONC,2000-09-01,29.1000,21.1200,72.4014,-0.5523,-0.4504,
CONC,2000-10-01,130.7000,26.3258,136.1500,-0.4889,-0.0665,
CONC,2000-11-01,211.0000,24.6200,100.2533,0.2869,0.2810,
CONC,2000-12-01,138.6000,26.8613,131.4393,0.5622,-0.0633,-0.9824
CONC,2001-01-01,100.7000,28.1258,154.1332,0.3008,-0.2349,-0.7363
CONC,2001-02-01,177.3000,26.5500,104.4682,0.0834,0.1548,-0.2716
CONC,2001-03-01,39.0000,26.7290,148.2253,-0.6608,-0.1327,-0.5634
CONC,2001-04-01,258.4000,24.4433,119.4522,0.5095,0.4847,0.2145
CONC,2001-05-01,18.6000,19.1000,63.3391,-0.1679,-0.1820,-0.0393
CONC,2001-06-01,10.2000,17.8133,50.1926,0.2430,-0.3952,-0.4696
CONC,2001-07-01,4.1000,20.8065,83.1324,-1.2154,-0.5134,-0.6869
CONC,2001-08-01,12.9000,24.0742,121.1129,-1.7677,-1.4039,-0.9987
CONC,2001-09-01,116.4000,23.0967,94.5611,-1.2286,-0.7492,-0.7785
CONC,2001-10-01,89.1000,25.1935,119.4086,-0.8532,-1.6058,-0.8626
CONC,2001-11-01,112.2000,26.1400,119.8806,-0.1750,-1.4098,-1.2627
CONC,2001-12-01,176.0000,25.2806,109.6772,0.0938,-0.8742,-1.0629
CONC,2002-01-01,36.6000,27.7581,148.1963,-0.4106,-1.0343,-1.2593
CONC,2002-02-01,142.4000,26.2679,101.1897,-0.1003,-0.3250,-1.3661
CONC,2002-03-01,143.1000,28.6903,183.1065,-0.8073,-0.6109,-1.1323
CONC,2002-04-01,98.3000,25.4600,134.9008,-0.2966,-0.6406,-1.7247
CONC,2002-05-01,245.2000,22.3903,101.7856,0.3139,0.0434,-1.0898
CONC,2002-06-01,36.8000,18.9167,60.0529,0.4066,-0.3551,-1.0332
CONC,2002-07-01,38.2000,17.1774,46.9177,0.5569,0.1010,-0.7955
CONC,2002-08-01,25.1000,22.3935,97.5865,-0.7645,-0.4046,-0.6747
CONC,2002-09-01,54.2000,23.1067,94.6833,-0.8901,-0.4068,-0.8854
CONC,2002-10-01,169.3000,27.5581,156.0672,-0.7307,-0.1813,-0.7382
CONC,2002-11-01,237.1000,26.2033,120.7496,0.4368,-0.3030,-0.3184
CONC,2002-12-01,100.0000,27.9613,148.1655,0.3948,-0.4166,-0.7059
CONC,2003-01-01,264.4000,27.8129,149.0718,0.9250,0.1343,0.0626
CONC,2003-02-01,359.7000,26.6714,105.9007,1.5611,1.4341,0.7843
CONC,2003-03-01,183.2000,26.0032,136.5334,1.9600,1.7518,1.0790
CONC,2003-04-01,51.1000,22.9867,99.4382,1.2522,1.5285,1.0391
CONC,2003-05-01,56.7000,19.9935,72.5997,-0.1838,1.0297,0.4976
CONC,2003-06-01,62.9000,21.3833,86.5773,-0.6474,1.1241,0.4962
CONC,2003-07-01,54.1000,18.6226,59.7090,-0.3598,0.6477,0.5067
CONC,2003-08-01,29.7000,17.6774,48.1798,-0.3766,-0.5326,0.6902
CONC,2003-09-01,100.9000,22.5467,87.9981,-0.1442,-0.6915,0.8716
CONC,2003-10-01,141.3000,24.9194,115.5717,0.0455,-0.3469,0.9141
CONC,2003-11-01,260.9000,26.1500,120.0176,0.9053,0.3379,0.9976
CONC,2003-12-01,198.2000,26.6194,127.9376,1.1812,0.7233,1.4006
CONC,2004-01-01,86.8000,28.4452,159.4156,0.6985,0.4502,0.7612
CONC,2004-02-01,117.0000,26.9276,112.8569,-0.0646,0.5433,-0.0861
CONC,2004-03-01,74.8000,25.9935,136.3818,-0.9527,0.2327,-0.4528
CONC,2004-04-01,313.1000,25.2000,130.8308,0.6274,0.8732,0.3289
CONC,2004-05-01,127.1000,17.0129,44.8419,1.0198,0.6388,0.6622
CONC,2004-06-01,173.7000,19.6300,67.0676,1.7758,0.7849,1.1052
CONC,2004-07-01,47.6000,18.2839,56.5260,0.9075,1.0351,1.0940
CONC,2004-08-01,1.2000,19.3645,63.2436,0.1365,0.7750,0.9458
CONC,2004-09-01,6.8000,23.1167,94.8057,-1.1769,0.6689,0.6028
CONC,2004-10-01,160.4000,24.7710,113.5299,-0.7553,0.1042,0.6746
CONC,2004-11-01,429.9000,24.6900,101.1064,1.4138,1.1066,1.3138
CONC,2004-12-01,112.1000,26.8613,131.4393,1.7132,0.6088,1.0088
